Ranked Venues - Harbor Freight Tools / Florida - Total - Oct 01, 2020 - Sep 30,2021,,,,,,
Rank,Name,Total Visits,lat,lng,Chain,Plotted,Percentile,State Rank
24,"Food Lion Grocery Store / 3120 Bristol Hwy, Johnson City, TN, United States",213589,36.36241046,-82.38149447,Food Lion Grocery Store,27,11%,24/27
25,"Food Lion Grocery Store / 5021 Trotwood Ave, Columbia, TN, United States",185649,35.58797174,-87.09763986,Food Lion Grocery Store,27,7%,25/27
26,"Food Lion Grocery Store / 915 N Main St, Erwin, TN, United States",151063,36.1547917,-82.40830083,Food Lion Grocery Store,27,3%,26/27
27,"Food Lion Grocery Store / 101 Cheeyo Way, Loudon, TN, United States",142392,35.66254526,-84.28893848,Food Lion Grocery Store,27,0%,27/27
1,"Ingles / 768 W. Elk Ave., Elizabethton, TN, United States",873885,36.34850722,-82.23708244,Ingles,17,94%,17-Jan
2,"Ingles / 3980 W Andrew Johnson Hwy, Morristown, TN, United States",656166,36.19807591,-83.35390281,Ingles,17,88%,17-Feb
3,"Ingles / 11817 Kingston Pike, Knoxville, TN, United States",552784,35.87501548,-84.17817469,Ingles,17,82%,17-Mar
4,"Ingles / 430 E Emory Rd, Powell, TN, United States",551464,36.04841209,-83.99569067,Ingles,17,76%,17-Apr
5,"Ingles / 2845 E Andrew Johnson Hwy, Greeneville, TN, United States",507739,36.18267884,-82.77504902,Ingles,17,70%,17-May
6,"Ingles / 4470 N Roan St, Johnson City, TN, United States",476087,36.38536943,-82.40821953,Ingles,17,64%,17-Jun
7,"Ingles / 917 Decatur Pike, Athens, TN, United States",453998,35.44719232,-84.61197257,Ingles,17,58%,17-Jul
8,"Ingles / 404 Highway 321 N, Lenoir City, TN, United States",421642,35.80184952,-84.26291593,Ingles,17,52%,17-Aug
9,"Ingles / 7466 Oak Ridge Hwy, Knoxville, TN, United States",367141,35.98356452,-84.09560849,Ingles,17,47%,17-Sep
10,"Ingles / 4785 Main St, Jasper, TN, United States",329869,35.07550608,-85.6185947,Ingles,17,41%,17-Oct
11,"Ingles / 4335 Fort Henry Dr, Kingsport, TN, United States",327490,36.48196927,-82.49458158,Ingles,17,35%,17-Nov
12,"Ingles / 904 S Main St, Sweetwater, TN, United States",264770,35.58754342,-84.47492429,Ingles,17,29%,17-Dec
13,"Ingles / 406 S Broad St, New Tazewell, TN, United States",257814,36.44028488,-83.60767547,Ingles,17,23%,13/17
14,"Ingles / 2342 E Andrew Johnson Hwy, Morristown, TN, United States",250041,36.22485283,-83.26463686,Ingles,17,17%,14/17
