Ranked Venues - Burlington / Alabama - Total - Sep 01, 2021 - Aug 31, 2022
Rank,Name,Store ID,Total Visits,lat,lng
1,"Burlington / 900 Commons Dr Ste 414, Dothan, AL, United States",582,288849,31.254501491112087,-85.42346974861474
2,"Burlington / 7721 Eastchase Pkwy, Montgomery, Alabama, United States",408,257538,32.36287244587044,-86.15640103441035
3,"Burlington / 3250 Airport Blvd, Mobile, AL, United States",312,205209,30.679583595223317,-88.12389933872946
4,"Burlington / 1615 Montgomery Hwy, Birmingham, AL, United States",147,196630,33.399219092379845,-86.8044470833743
5,"Burlington / 7001 Crestwood Blvd, Birmingham, AL, United States",297,152953,33.527020924265805,-86.73453653221728
